STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOPLAN,4.1 Please select the responsibilities of the Ministry of Planning or equivalent in relation to policy evaluation:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOCEN-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOAUT-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPLM-QUALEVE,Ensuring the quality of policy evaluations conducted by institutions /actors outside the line ministry,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_GUDCONT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_SECLEG-ETST,Standards for ethical conduct,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_BUDPRT-EXAP,Ex ante appraisal  of  Capital expenditure,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_EVALCHAMP-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOPUB-DISSEV,Disseminate and communicate evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOAUT-MONEV,Monitor the implementation of policy evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOPLAN-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOAUT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_UNITFINPLAN,4.5 How is/are the unit(s) at the Ministry of Planning or equivalent financed?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_WHICM-ETHIC,Government ethical and/or professional standards for external evaluators,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_AM_INFOGUID-GUID5_TIT,Policy Evaluation Guideline 5-Title,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_JOBCA-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_BUDPRT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_SYNTMET-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOCEN-CENGUID,Provide central  guidelines  for policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOPLAN-DISSEV,Disseminate and communicate evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOPAR-NORES,The Parliament/ Congress has no responsibilities related to policy evaluation,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_WCHSK-CSO,Civil society organisations/ Non-governmental organisations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_STGSK-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MCC_SPCETH,18.1 Do the specific ethical standards to government evaluators support:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_PRIMLEG-OBJEV,Objectives or expected results of the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_SYNTMET-EVIGM,Evidence gap maps,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_EVALCHAMP-CENTR,"Institution at the Centre of Government (e.g., President's Office / Prime Minister's Office / Cabient Office / Chancellery or equivalent",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOMOF-DISSEV,Disseminate and communicate evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOPUB-CONDEV,Conduct or commission cross-sectoral policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOPUB-MONEV,Monitor the implementation of policy evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOMOF-PREIPM,Promoting evidence-informed policymaking,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MCC_CENTREQ-BUDTRH,Policies that exceed a certain budgetary threshold need to be evaluated. Please provide the weblink here:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_LMEVDEC-MINEVA,Based on a line ministry level evaluation agenda,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_WCHSK-PRVC,Private companies / businesses,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_AM_INFOGUID-GUID2_TIT,Policy Evaluation Guideline 2-Title,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_JOBCA-HAMRE,Harmonised recruitment processes across the civil service,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_CONSTI-EVREP,Requirements related to evaluation reporting,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_SECLEG-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOCEN-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_RESPOAUT-SYNTHEV,Synthesise evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOMOF-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_UNITFINCEN-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_SAI-NORESP,The Supreme Audit Institution has no responsibilities related to policy evaluation,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_STGSK-IDEVQ,Identifying evaluation questions,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_GUDCONT,16.1 Do the central guidelines contain specific guidance related to:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_PRIMLEG-other,Other elements,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_INTROCHA-CHAL3,Lack of guidance,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOCEN-PREIPM,Promoting evidence-informed policymaking,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOAUT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_UNITFINPUB-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_UNITFINAUT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_KB-TRAIN,By providing training on using evaluation evidence to policymakers,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_GUDCONT-OVERS,Oversight of evaluation process,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_HIGGUID-YEVAG,"Yes, in the form of a multi-annual evaluation agenda or plan",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_CONSTI-OBJEV,Objectives or expected results of the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_PRIMLEG-EVARE,Policy areas (thematic) or programmes covered by the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_PRIMLEG-SKENG,Requirements related to stakeholder engagement,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_ADDRESPOPUBL-MANPER,Managing the performance of the public sector,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_ST_UNITNAMEPLAN,4.3 Please name the specific unit(s) responsible for policy evaluation within the Ministry of Planning or equivalent:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_ST_UNITNAMEAUT,4.3 Please name the specific unit(s) responsible for policy evaluation within the Autonomous Agency:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_UNITFINPLAN-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_AM_INFOGUID-GUID2_DAT,Policy Evaluation Guideline 2-Date of release (+ last update),2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MCC_SPCETH-CULAPcomment,Culturally appropriate approaches-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_CONSTI-REGEV,Requirement for government institutions to undertake regular evaluation of their policies,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_PRIMLEG-USEV,Requirements related to the use of evaluation findings into policy making,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_EVRESULT-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,FRA,France,A,Annual,Q_MC_BUDPRT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_EVALCHAMP-PUBLIC,Ministry of Public Sector Reform / Modernisation / Public Function or equivalent,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_RESPOPLAN-DISSEV,Disseminate and communicate evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_ADDRESPOAUT-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_WCHSK-CSO,Civil society organisations/ Non-governmental organisations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_STGSK-EVTOP,Choosing evaluation topics,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_GUDCONT,16.1 Do the central guidelines contain specific guidance related to:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_PROFST-TRAIN,There are specific training requirements for government evaluators,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_JOBCA,17.1 What do(es) the job category(ies) within the civil service involve?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MCC_SPCETH,18.1 Do the specific ethical standards to government evaluators support:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_CONSTI,29.1 Which elements are discussed in the Constitution?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_EVRESULT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_RESPOPUB,4.1 Please select the responsibilities of the Ministry of Public Sector Reform or equivalent in relation to policy evaluation:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_RESPOPUB-DISSEV,Disseminate and communicate evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_RESPOPUB-OVERS,"Oversee the evaluation function across government (e.g. approve appointment of Chief evaluators, oversee the development of line ministries’ evaluation agendas, etc.)",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_RESPOAUT-MONEV,Monitor the implementation of policy evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_ADDRESPOCEN-MANPER,Managing the performance of the public sector,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_ADDRESPOPUBL-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_ADDRESPOAUT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_UNITFINPLAN,4.5 How is/are the unit(s) at the Ministry of Planning or equivalent financed?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_SAI,8. Does the Supreme Audit Institution (SAIs) conduct any of the following activities?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_AM_INFOGUID-GUID5_TIT,Policy Evaluation Guideline 5-Title,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_IMPGRP-LOWIN,Low-income groups,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_BUDPRT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_INTROOBJ-IMPQU,Improve the quality of public services and service delivery,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_INTROCHA-CHAL6,Lack of/poor availability of accurate and timely data,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_EVALCHAMP-CENTR,"Institution at the Centre of Government (e.g., President's Office / Prime Minister's Office / Cabient Office / Chancellery or equivalent",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_RESPOPLAN-TRAIN,Provide trainings to policy evaluators,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_ADDRESPOPUBL-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_ST_UNITNAMEPLAN,4.3 Please name the specific unit(s) responsible for policy evaluation within the Ministry of Planning or equivalent:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_WHICM-OVBD,Oversight body or team inside government,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_WCHSK-PRVC,Private companies / businesses,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_JOBCA-HAMRE,Harmonised recruitment processes across the civil service,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_AUTOEV-ETHS,By having professional and ethical standards for evaluators,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_IMPGRP-GEN,Gender,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_SECLEG-USEV,Requirements related to the use of evaluation findings into policy making,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_SECLEG-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_RESPOCEN-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,NLD,Netherlands,A,Annual,Q_MC_ADDRESPOCEN-MANSR,Managing the  spending review  process,2023,,,,A,Normal value,0,Units
